startTime,stopTime,bike,fromStationID,toStationID,userType,gender,birthYear
2018-11-01 05:58:52,2018-11-01 06:18:38,6350,213,212,Subscriber,Female,1982.0
2018-11-01 06:00:57,2018-11-01 06:10:18,6364,376,119,Subscriber,Male,1977.0
2018-11-01 06:01:00,2018-11-01 06:07:02,2521,32,638,Subscriber,Male,1953.0
2018-11-01 06:01:09,2018-11-01 06:05:08,1192,212,287,Subscriber,Male,1966.0
2018-11-01 06:01:44,2018-11-01 06:08:59,778,192,43,Subscriber,Male,1971.0
2018-11-01 06:01:45,2018-11-01 06:05:46,883,394,50,Subscriber,Male,1960.0
2018-11-01 06:02:04,2018-11-01 06:59:16,3228,289,28,Subscriber,Male,1987.0
2018-11-01 06:02:18,2018-11-01 06:06:07,6407,26,635,Subscriber,Female,1992.0
2018-11-01 06:02:18,2018-11-01 06:13:15,1841,182,91,Subscriber,,
2018-11-01 06:02:19,2018-11-01 06:31:11,3909,454,604,Subscriber,Female,1984.0
2018-11-01 06:02:22,2018-11-01 06:04:42,5254,192,191,Subscriber,Male,1971.0
2018-11-01 06:02:23,2018-11-01 06:15:52,6168,99,91,Subscriber,Male,1993.0
2018-11-01 06:02:32,2018-11-01 06:23:08,681,214,283,Subscriber,Male,1978.0
2018-11-01 06:03:14,2018-11-01 06:14:50,6134,53,191,Customer,,
2018-11-01 06:03:30,2018-11-01 06:07:14,5283,84,133,Subscriber,Male,1989.0
2018-11-01 06:03:35,2018-11-01 06:09:19,4398,364,172,Subscriber,Male,1986.0
2018-11-01 06:03:46,2018-11-01 06:13:54,4120,394,81,Subscriber,Male,1965.0
2018-11-01 06:03:50,2018-11-01 06:17:00,5052,180,98,Subscriber,Female,1992.0
2018-11-01 06:03:53,2018-11-01 06:12:25,3195,188,20,Subscriber,Male,1996.0
2018-11-01 06:04:43,2018-11-01 06:08:39,1759,496,497,Subscriber,Male,1986.0
2018-11-01 06:04:54,2018-11-01 06:23:51,5471,182,283,Subscriber,Female,1996.0
2018-11-01 06:04:59,2018-11-01 06:20:07,6103,638,261,Subscriber,Female,1968.0
2018-11-01 06:05:06,2018-11-01 06:17:18,2352,192,142,Subscriber,Male,1967.0
2018-11-01 06:05:06,2018-11-01 06:12:48,1242,191,47,Subscriber,Male,1971.0
2018-11-01 06:05:23,2018-11-01 06:13:26,5053,638,39,Subscriber,Male,1959.0
2018-11-01 06:05:40,2018-11-01 06:28:56,6038,301,638,Subscriber,Male,1960.0
2018-11-01 06:05:54,2018-11-01 06:18:34,1078,24,91,Subscriber,Male,1985.0
2018-11-01 06:05:58,2018-11-01 06:23:36,2970,94,38,Subscriber,Male,1995.0
2018-11-01 06:06:14,2018-11-01 06:11:40,1674,133,174,Subscriber,Male,1989.0
2018-11-01 06:06:48,2018-11-01 06:14:29,952,20,16,Subscriber,Male,1986.0
2018-11-01 06:07:21,2018-11-01 06:14:41,6316,23,133,Subscriber,Male,1993.0
2018-11-01 06:07:53,2018-11-01 06:21:07,5639,30,317,Subscriber,Male,1990.0
2018-11-01 06:08:24,2018-11-01 06:27:49,4511,223,77,Subscriber,Female,1994.0
2018-11-01 06:08:47,2018-11-01 06:19:33,3441,125,5,Subscriber,Male,1992.0
2018-11-01 06:08:58,2018-11-01 06:17:08,3795,125,89,Subscriber,Male,1982.0
2018-11-01 06:09:01,2018-11-01 06:38:07,6083,458,232,Customer,Male,1976.0
2018-11-01 06:09:21,2018-11-01 06:20:20,2360,74,214,Subscriber,Male,1972.0
2018-11-01 06:09:34,2018-11-01 06:14:23,3679,66,98,Subscriber,Male,1972.0
2018-11-01 06:10:04,2018-11-01 06:20:11,4367,50,211,Subscriber,Male,1992.0
2018-11-01 06:10:07,2018-11-01 06:19:39,4302,91,264,Subscriber,Male,1949.0
2018-11-01 06:10:07,2018-11-01 06:25:08,2530,91,180,Subscriber,Male,1971.0
2018-11-01 06:10:09,2018-11-01 06:13:34,6446,337,173,Subscriber,Female,1991.0
2018-11-01 06:10:18,2018-11-01 06:22:48,2329,376,342,Subscriber,Male,1961.0
2018-11-01 06:10:25,2018-11-01 06:17:28,1428,91,21,Subscriber,Male,1968.0
2018-11-01 06:10:25,2018-11-01 06:17:28,3198,91,111,Subscriber,Male,1977.0
2018-11-01 06:10:27,2018-11-01 06:54:12,6364,119,552,Subscriber,Male,1977.0
2018-11-01 06:10:50,2018-11-01 06:21:54,4821,91,25,Subscriber,Male,1973.0
2018-11-01 06:10:50,2018-11-01 06:21:01,1976,91,211,Subscriber,Male,1971.0
2018-11-01 06:10:56,2018-11-01 06:31:47,3254,183,40,Subscriber,Male,1979.0
2018-11-01 06:11:14,2018-11-01 06:13:01,5972,302,343,Subscriber,Male,1996.0
2018-11-01 06:11:24,2018-11-01 06:18:00,6110,91,31,Subscriber,Male,1963.0
2018-11-01 06:11:31,2018-11-01 06:24:35,1758,116,307,Subscriber,Male,1980.0
2018-11-01 06:11:38,2018-11-01 06:21:58,979,312,115,Subscriber,Female,1991.0
2018-11-01 06:11:42,2018-11-01 06:17:33,1281,91,283,Subscriber,Male,1980.0
2018-11-01 06:11:44,2018-11-01 06:24:18,5454,180,133,Subscriber,Female,1996.0
2018-11-01 06:12:02,2018-11-01 06:29:39,4450,153,74,Subscriber,Female,1982.0
2018-11-01 06:12:03,2018-11-01 06:16:22,5663,195,44,Subscriber,Male,1985.0
2018-11-01 06:12:05,2018-11-01 06:19:52,2531,41,75,Subscriber,Female,1989.0
2018-11-01 06:12:11,2018-11-01 06:21:48,737,77,45,Subscriber,Male,1973.0
2018-11-01 06:12:21,2018-11-01 06:30:44,1071,186,211,Subscriber,Female,1989.0
2018-11-01 06:12:28,2018-11-01 06:24:50,5907,91,26,Subscriber,Male,1961.0
2018-11-01 06:12:30,2018-11-01 06:18:10,5143,174,43,Subscriber,Male,1977.0
2018-11-01 06:12:45,2018-11-01 06:18:34,582,74,91,Subscriber,Male,1984.0
2018-11-01 06:13:03,2018-11-01 07:08:28,767,76,76,Customer,,
2018-11-01 06:13:05,2018-11-01 06:17:51,272,77,49,Subscriber,Male,1956.0
2018-11-01 06:13:25,2018-11-01 06:16:13,2722,256,240,Subscriber,Female,1993.0
2018-11-01 06:13:33,2018-11-01 06:25:44,3415,77,140,Subscriber,Male,1957.0
2018-11-01 06:13:41,2018-11-01 06:50:51,2731,318,81,Subscriber,Male,1989.0
2018-11-01 06:13:44,2018-11-01 06:21:22,2203,137,109,Subscriber,Male,1997.0
2018-11-01 06:13:44,2018-11-01 06:28:54,336,77,331,Subscriber,Male,1991.0
2018-11-01 06:13:49,2018-11-01 06:48:48,151,492,286,Subscriber,Male,1977.0
2018-11-01 06:14:25,2018-11-01 06:25:16,4322,631,437,Subscriber,Male,1988.0
2018-11-01 06:14:27,2018-11-01 06:24:16,216,50,24,Subscriber,Male,1955.0
2018-11-01 06:14:26,2018-11-01 06:22:02,2683,146,192,Subscriber,Female,1983.0
2018-11-01 06:14:31,2018-11-01 06:25:30,777,29,91,Subscriber,Male,1979.0
2018-11-01 06:14:39,2018-11-01 06:24:35,1427,627,77,Subscriber,Female,1985.0
2018-11-01 06:14:46,2018-11-01 06:21:24,980,626,75,Subscriber,Female,1992.0
2018-11-01 06:14:51,2018-11-01 06:21:28,3805,462,242,Subscriber,Male,1988.0
2018-11-01 06:14:52,2018-11-01 06:22:47,3358,89,59,Subscriber,Male,1968.0
2018-11-01 06:14:57,2018-11-01 06:19:40,2685,74,66,Subscriber,Male,1981.0
2018-11-01 06:15:01,2018-11-01 06:18:18,5972,343,67,Subscriber,Female,1992.0
2018-11-01 06:15:18,2018-11-01 06:25:02,481,183,376,Subscriber,Female,1975.0
2018-11-01 06:15:21,2018-11-01 06:27:25,3470,140,174,Subscriber,Male,1984.0
2018-11-01 06:15:21,2018-11-01 06:26:11,3793,89,383,Subscriber,Male,1985.0
2018-11-01 06:15:41,2018-11-01 06:40:34,3622,334,181,Subscriber,Female,1981.0
2018-11-01 06:15:56,2018-11-01 06:22:34,883,50,47,Subscriber,Male,1975.0
2018-11-01 06:16:49,2018-11-01 06:29:18,1468,210,383,Subscriber,Male,1989.0
2018-11-01 06:18:04,2018-11-01 06:29:34,1653,283,161,Subscriber,Male,1983.0
2018-11-01 06:18:15,2018-11-01 06:38:17,134,238,87,Subscriber,Female,1988.0
2018-11-01 06:18:18,2018-11-01 06:24:50,5096,460,344,Subscriber,Male,1959.0
2018-11-01 06:18:29,2018-11-01 06:27:58,3522,74,43,Subscriber,Male,1993.0
2018-11-01 06:19:10,2018-11-01 06:22:13,519,299,117,Subscriber,Male,1984.0
2018-11-01 06:19:15,2018-11-01 06:23:12,3136,286,164,Subscriber,Male,1969.0
2018-11-01 06:19:26,2018-11-01 06:26:00,454,327,313,Subscriber,Male,1993.0
2018-11-01 06:19:42,2018-11-01 06:34:30,1533,118,58,Subscriber,Male,1969.0
2018-11-01 06:19:48,2018-11-01 06:53:36,3780,323,18,Subscriber,Male,1969.0
2018-11-01 06:19:55,2018-11-01 06:33:42,758,289,211,Subscriber,Female,1989.0
2018-11-01 06:20:22,2018-11-01 06:30:33,2331,152,58,Subscriber,Male,1988.0
2018-11-01 06:20:32,2018-11-01 06:40:56,6174,115,186,Subscriber,Male,1989.0
2018-11-01 06:20:44,2018-11-01 06:35:33,65,288,98,Subscriber,Female,1969.0
2018-11-01 06:20:45,2018-11-01 06:37:18,3655,288,286,Subscriber,Male,1965.0
2018-11-01 06:20:48,2018-11-01 06:38:48,621,340,85,Subscriber,Female,1989.0
2018-11-01 06:21:34,2018-11-01 06:32:24,4627,174,111,Subscriber,Female,1986.0
2018-11-01 06:21:58,2018-11-01 06:27:04,6331,77,89,Subscriber,Male,1969.0
2018-11-01 06:22:00,2018-11-01 06:30:52,5625,192,623,Subscriber,Male,1982.0
2018-11-01 06:22:00,2018-11-01 06:32:27,383,327,291,Subscriber,Male,1990.0
2018-11-01 06:22:15,2018-11-01 06:31:17,3218,620,194,Subscriber,Male,1987.0
2018-11-01 06:22:23,2018-11-01 06:43:07,490,58,98,Subscriber,Male,1970.0
2018-11-01 06:22:29,2018-11-01 06:31:08,152,75,255,Subscriber,Male,1969.0
2018-11-01 06:22:50,2018-11-01 06:31:27,5678,255,36,Subscriber,Male,1958.0
2018-11-01 06:22:54,2018-11-01 06:31:16,6456,192,44,Subscriber,Male,1970.0
2018-11-01 06:22:54,2018-11-01 06:33:28,272,49,635,Subscriber,Male,1967.0
2018-11-01 06:22:58,2018-11-01 06:34:19,2404,192,52,Subscriber,Male,1964.0
2018-11-01 06:23:19,2018-11-01 07:21:32,2926,255,255,Customer,,
2018-11-01 06:23:20,2018-11-01 06:27:05,4705,91,198,Subscriber,Female,1995.0
2018-11-01 06:23:23,2018-11-01 06:38:03,4324,259,58,Subscriber,Female,1985.0
2018-11-01 06:23:26,2018-11-01 06:31:44,4539,6,37,Subscriber,Male,1969.0
2018-11-01 06:23:28,2018-11-01 06:29:01,6346,174,43,Subscriber,Male,1960.0
2018-11-01 06:23:47,2018-11-01 06:36:31,6410,192,211,Subscriber,Male,1988.0
2018-11-01 06:23:47,2018-11-01 06:31:33,2683,192,71,Subscriber,Male,1976.0
2018-11-01 06:23:54,2018-11-01 06:31:35,5316,291,111,Subscriber,Female,1989.0
2018-11-01 06:23:56,2018-11-01 06:26:19,2479,87,67,Subscriber,Male,1979.0
2018-11-01 06:24:08,2018-11-01 06:38:17,2521,638,106,Subscriber,Male,1960.0
2018-11-01 06:24:18,2018-11-01 06:30:30,6367,255,414,Subscriber,Male,1965.0
2018-11-01 06:24:56,2018-11-01 06:29:10,3082,168,321,Subscriber,Female,1954.0
2018-11-01 06:25:30,2018-11-01 06:28:30,6125,228,230,Subscriber,Male,1984.0
2018-11-01 06:25:42,2018-11-01 06:31:19,5022,493,230,Subscriber,Male,1984.0
2018-11-01 06:25:48,2018-11-01 06:32:23,1122,284,638,Subscriber,Male,1984.0
2018-11-01 06:25:51,2018-11-01 06:46:15,5834,192,127,Subscriber,Male,1969.0
2018-11-01 06:25:50,2018-11-01 06:32:34,3025,284,75,Subscriber,Male,1970.0
2018-11-01 06:26:04,2018-11-01 06:52:06,6168,91,211,Subscriber,Male,1955.0
2018-11-01 06:26:05,2018-11-01 06:43:39,3799,233,211,Subscriber,Female,1989.0
2018-11-01 06:26:50,2018-11-01 06:53:25,4563,140,261,Subscriber,Male,1988.0
2018-11-01 06:26:50,2018-11-01 06:34:51,5771,176,133,Subscriber,Female,1995.0
2018-11-01 06:26:55,2018-11-01 06:41:58,648,35,92,Subscriber,Male,1961.0
2018-11-01 06:27:07,2018-11-01 06:29:38,4151,232,254,Subscriber,Female,1984.0
2018-11-01 06:27:10,2018-11-01 06:39:54,2167,58,94,Subscriber,Female,1964.0
2018-11-01 06:27:10,2018-11-01 06:46:35,2482,333,627,Customer,,
2018-11-01 06:27:12,2018-11-01 06:39:57,4876,172,93,Subscriber,Female,1983.0
2018-11-01 06:27:12,2018-11-01 06:32:17,4200,61,58,Subscriber,Male,1988.0
2018-11-01 06:27:24,2018-11-01 06:35:32,5052,98,47,Customer,,
2018-11-01 06:27:52,2018-11-01 07:02:28,6216,168,328,Subscriber,Male,1963.0
2018-11-01 06:27:56,2018-11-01 06:35:33,5321,116,58,Subscriber,Male,1994.0
2018-11-01 06:28:05,2018-11-01 06:30:46,3499,16,58,Subscriber,Male,1989.0
2018-11-01 06:28:06,2018-11-01 06:59:52,6431,320,24,Subscriber,Male,1989.0
2018-11-01 06:28:20,2018-11-01 06:40:12,4444,24,192,Subscriber,Male,1985.0
2018-11-01 06:28:23,2018-11-01 06:36:43,4476,59,90,Subscriber,Male,1974.0
2018-11-01 06:28:26,2018-11-01 06:36:16,905,182,133,Subscriber,Male,1993.0
2018-11-01 06:28:39,2018-11-01 06:41:48,6184,180,77,Subscriber,Male,1988.0
2018-11-01 06:28:56,2018-11-01 06:53:26,2479,67,164,Subscriber,Male,1965.0
2018-11-01 06:29:11,2018-11-01 06:54:25,4140,286,195,Customer,Male,1969.0
2018-11-01 06:29:14,2018-11-01 06:34:26,264,141,182,Subscriber,Male,1986.0
2018-11-01 06:29:25,2018-11-01 06:44:45,5122,118,211,Subscriber,Female,1995.0
2018-11-01 06:29:38,2018-11-01 06:47:42,5379,281,317,Subscriber,Male,1974.0
2018-11-01 06:29:43,2018-11-01 06:39:00,1238,118,53,Subscriber,Male,1994.0
2018-11-01 06:29:48,2018-11-01 06:36:08,1816,284,52,Subscriber,Male,1963.0
2018-11-01 06:29:53,2018-11-01 06:45:15,4514,175,133,Subscriber,Male,1981.0
2018-11-01 06:30:00,2018-11-01 06:34:57,6379,277,29,Subscriber,Male,1993.0
2018-11-01 06:30:10,2018-11-01 06:33:37,5185,463,294,Subscriber,Male,1983.0
2018-11-01 06:30:13,2018-11-01 06:36:35,5745,344,314,Subscriber,Male,1958.0
2018-11-01 06:30:20,2018-11-01 06:35:32,1704,98,47,Customer,,
2018-11-01 06:30:48,2018-11-01 06:51:52,3287,255,192,Subscriber,Male,1961.0
2018-11-01 06:30:55,2018-11-01 06:46:52,3520,29,52,Subscriber,Male,1995.0
2018-11-01 06:30:56,2018-11-01 06:53:35,5713,332,287,Subscriber,Male,1977.0
2018-11-01 06:31:03,2018-11-01 06:46:00,3124,137,287,Subscriber,Male,1985.0
2018-11-01 06:31:12,2018-11-01 06:33:22,928,213,159,Subscriber,Male,1989.0
2018-11-01 06:31:33,2018-11-01 06:58:39,2138,229,77,Subscriber,Male,1978.0
2018-11-01 06:32:04,2018-11-01 06:34:58,740,156,115,Subscriber,Male,1996.0
2018-11-01 06:32:05,2018-11-01 06:38:16,5037,31,48,Subscriber,Male,1989.0
2018-11-01 06:32:17,2018-11-01 06:37:23,1972,284,287,Subscriber,Female,1970.0
2018-11-01 06:32:17,2018-11-01 06:51:31,3286,62,37,Subscriber,Female,1977.0
2018-11-01 06:32:52,2018-11-01 06:51:16,6445,127,112,Customer,,
2018-11-01 06:33:10,2018-11-01 06:42:08,6265,168,191,Subscriber,Male,1993.0
2018-11-01 06:33:16,2018-11-01 06:55:07,2463,366,91,Subscriber,Male,1988.0
2018-11-01 06:33:17,2018-11-01 06:43:03,6449,99,18,Subscriber,Male,1992.0
2018-11-01 06:33:35,2018-11-01 06:44:24,5031,364,191,Subscriber,Male,1980.0
2018-11-01 06:33:50,2018-11-01 06:39:47,1111,374,30,Subscriber,Male,1988.0
2018-11-01 06:34:03,2018-11-01 06:38:46,5678,36,18,Customer,,
2018-11-01 06:34:06,2018-11-01 06:46:33,1598,174,211,Subscriber,Male,1966.0
2018-11-01 06:34:08,2018-11-01 06:51:07,6043,91,342,Subscriber,Male,1978.0
2018-11-01 06:34:08,2018-11-01 06:42:56,1841,91,52,Subscriber,Male,1977.0
2018-11-01 06:34:12,2018-11-01 06:43:51,3036,318,117,Subscriber,,1970.0
2018-11-01 06:34:18,2018-11-01 06:39:44,3258,289,359,Subscriber,Male,1960.0
2018-11-01 06:34:18,2018-11-01 06:39:55,2983,24,38,Subscriber,Male,1989.0
2018-11-01 06:34:23,2018-11-01 06:59:37,6353,117,197,Subscriber,Male,1974.0
2018-11-01 06:34:26,2018-11-01 06:54:37,5865,219,287,Subscriber,Female,1969.0
2018-11-01 06:34:29,2018-11-01 06:39:26,2683,71,91,Subscriber,Male,1976.0
2018-11-01 06:34:33,2018-11-01 06:37:20,581,224,113,Subscriber,Male,1990.0
2018-11-01 06:34:48,2018-11-01 07:10:56,2129,364,364,Customer,,
2018-11-01 06:34:51,2018-11-01 06:40:18,4065,77,283,Subscriber,Male,1965.0
2018-11-01 06:34:52,2018-11-01 06:41:00,5416,246,231,Subscriber,Male,1969.0
2018-11-01 06:35:04,2018-11-01 06:39:59,1427,77,50,Subscriber,Male,1969.0
2018-11-01 06:35:05,2018-11-01 06:41:38,582,91,43,Subscriber,Male,1965.0
2018-12-01 00:01:52,2018-12-01 00:07:00,4016,255,338,Subscriber,Male,1983.0
2018-12-01 00:03:16,2018-12-01 00:23:09,749,174,15,Subscriber,Male,1986.0
2018-12-01 00:03:25,2018-12-01 00:07:37,4107,222,116,Subscriber,Male,1981.0
2018-12-01 00:04:58,2018-12-01 00:07:56,4027,460,461,Subscriber,Male,1986.0
2018-12-01 00:05:22,2018-12-01 00:23:22,5531,126,131,Subscriber,Male,1990.0
2018-12-01 00:06:12,2018-12-01 00:09:40,4114,219,309,Subscriber,Male,1970.0
2018-12-01 00:06:31,2018-12-01 00:17:05,6301,304,251,Subscriber,Male,1978.0
2018-12-01 00:08:41,2018-12-01 00:13:05,1009,55,19,Subscriber,Male,1993.0
2018-12-01 00:09:55,2018-12-01 00:20:13,5171,315,28,Subscriber,Male,1978.0
2018-12-01 00:10:03,2018-12-01 00:11:35,4067,248,248,Subscriber,Female,1990.0
2018-12-01 00:11:30,2018-12-01 00:28:57,4267,152,224,Subscriber,Male,1992.0
2018-12-01 00:12:39,2018-12-01 00:17:22,5617,84,74,Subscriber,Male,1990.0
2018-12-01 00:15:25,2018-12-01 00:21:14,6392,210,305,Subscriber,Male,1983.0
2018-12-01 00:17:36,2018-12-01 02:44:28,5470,321,302,Customer,,
2018-12-01 00:20:26,2018-12-01 00:30:47,6158,16,60,Customer,Male,1986.0
2018-12-01 00:20:36,2018-12-01 00:28:01,2742,169,174,Subscriber,Male,1952.0
2018-12-01 00:22:02,2018-12-01 01:02:44,5069,347,213,Subscriber,Male,1995.0
2018-12-01 00:23:42,2018-12-01 00:33:15,1007,219,188,Subscriber,Male,1991.0
2018-12-01 00:24:54,2018-12-01 00:45:16,4020,27,502,Subscriber,Male,1985.0
2018-12-01 00:25:50,2018-12-01 00:36:20,4951,632,349,Subscriber,Male,1992.0
2018-12-01 00:31:36,2018-12-01 00:39:21,4030,81,56,Subscriber,Male,1975.0
2018-12-01 00:33:27,2018-12-01 00:41:05,1799,425,417,Subscriber,Male,1995.0
2018-12-01 00:34:47,2018-12-01 00:55:16,3792,164,194,Subscriber,Male,1989.0
2018-12-01 00:36:00,2018-12-01 00:38:17,6360,418,322,Subscriber,Male,1999.0
2018-12-01 00:36:11,2018-12-01 00:43:04,1409,176,289,Subscriber,Male,1989.0
2018-12-01 00:36:16,2018-12-01 01:08:05,3103,157,42,Subscriber,Male,1979.0
2018-12-01 00:36:22,2018-12-01 01:10:15,253,33,220,Subscriber,Female,1990.0
2018-12-01 00:36:25,2018-12-01 00:40:42,1243,291,359,Subscriber,Female,1989.0
2018-12-01 00:40:03,2018-12-01 00:43:18,3617,145,142,Subscriber,Male,1989.0
2018-12-01 00:40:33,2018-12-01 00:44:03,1762,171,129,Subscriber,Male,1991.0
2018-12-01 00:42:28,2018-12-01 00:50:46,4669,72,193,Subscriber,Male,1982.0
2018-12-01 00:46:29,2018-12-01 00:48:17,6062,638,68,Subscriber,Male,1970.0
2018-12-01 00:47:13,2018-12-01 00:57:40,6387,504,213,Subscriber,Male,1980.0
2018-12-01 00:48:10,2018-12-01 00:52:02,239,447,432,Subscriber,Female,1985.0
2018-12-01 00:49:15,2018-12-01 01:00:41,61,165,463,Subscriber,Male,1960.0
2018-12-01 00:50:26,2018-12-01 00:52:09,3652,330,230,Subscriber,Male,1986.0
2018-12-01 00:53:02,2018-12-01 01:03:28,6219,289,152,Subscriber,Male,1990.0
2018-12-01 00:58:28,2018-12-01 01:23:44,6112,315,47,Customer,Male,1988.0
2018-12-01 00:59:05,2018-12-01 01:17:29,2600,289,26,Subscriber,Female,1988.0
2018-12-01 01:00:09,2018-12-01 01:05:38,839,84,198,Subscriber,Male,1989.0
2018-12-01 01:06:23,2018-12-01 01:14:48,6111,299,152,Subscriber,Male,1988.0
2018-12-01 01:08:05,2018-12-01 01:13:21,1334,13,319,Subscriber,Male,1994.0
2018-12-01 01:08:07,2018-12-01 01:10:56,1119,174,198,Subscriber,Male,1990.0
2018-12-01 01:08:44,2018-12-01 01:15:57,3360,194,164,Subscriber,Male,1989.0
2018-12-01 01:10:33,2018-12-01 01:20:33,5043,117,312,Subscriber,Male,1982.0
2018-12-01 01:10:53,2018-12-01 01:22:09,5908,659,382,Subscriber,Male,1977.0
2018-12-01 01:13:21,2018-12-01 01:17:33,1974,383,320,Subscriber,Male,1992.0
2018-12-01 01:13:48,2018-12-01 01:28:58,13,500,123,Subscriber,Male,1984.0
2018-12-01 01:13:54,2018-12-01 01:17:24,3917,319,131,Subscriber,Male,1993.0
2018-12-01 01:14:40,2018-12-01 01:45:38,2319,414,321,Subscriber,Male,1966.0
2018-12-01 01:16:19,2018-12-01 01:23:27,3455,239,464,Subscriber,Male,1964.0
2018-12-01 01:17:15,2018-12-01 01:22:34,2467,318,234,Subscriber,Male,1992.0
2018-12-01 01:18:06,2018-12-01 01:37:32,4771,500,511,Customer,,
2018-12-01 01:19:37,2018-12-01 01:25:57,2613,156,127,Subscriber,Male,1994.0
2018-12-01 01:21:36,2018-12-01 01:22:38,707,71,71,Subscriber,Male,1991.0
2018-12-01 01:22:10,2018-12-01 01:24:20,6181,197,49,Subscriber,Male,1971.0
2018-12-01 01:22:58,2018-12-01 01:44:17,2153,71,116,Subscriber,Male,1991.0
2018-12-01 01:27:52,2018-12-01 01:42:36,4283,123,30,Subscriber,Male,1993.0
2018-12-01 01:28:04,2018-12-01 01:46:09,4408,483,481,Subscriber,Male,1987.0
2018-12-01 01:29:28,2018-12-01 01:32:36,3172,182,31,Subscriber,Male,1984.0
2018-12-01 01:29:59,2018-12-01 01:57:29,1525,16,306,Subscriber,Male,1992.0
2018-12-01 01:32:34,2018-12-01 01:51:03,85,289,303,Subscriber,Female,1981.0
2018-12-01 01:33:49,2018-12-01 01:44:05,5993,39,168,Subscriber,Male,1989.0
2018-12-01 01:34:43,2018-12-01 01:43:21,5375,374,158,Subscriber,Male,1991.0
2018-12-01 01:37:47,2018-12-01 01:41:41,4140,460,461,Subscriber,Male,1990.0
2018-12-01 01:40:14,2018-12-01 01:58:22,1770,71,255,Subscriber,Male,1993.0
2018-12-01 01:41:20,2018-12-01 01:53:20,4917,143,143,Subscriber,Male,1993.0
2018-12-01 01:43:29,2018-12-01 01:51:56,5175,81,89,Subscriber,Male,1992.0
2018-12-01 01:43:29,2018-12-01 01:51:48,2467,234,295,Subscriber,Male,1992.0
2018-12-01 01:45:02,2018-12-01 01:56:48,3577,176,195,Subscriber,Male,1993.0
2018-12-01 01:46:26,2018-12-01 01:54:52,4408,481,298,Subscriber,Male,1987.0
2018-12-01 01:47:58,2018-12-01 01:51:46,6451,506,290,Subscriber,Male,1983.0
2018-12-01 01:49:04,2018-12-01 01:54:57,4809,152,302,Subscriber,Male,1990.0
2018-12-01 01:50:25,2018-12-01 02:08:18,5748,140,133,Customer,,
2018-12-01 01:50:27,2018-12-01 02:02:16,2630,289,87,Subscriber,Male,1990.0
2018-12-01 01:50:29,2018-12-01 02:08:18,5955,140,133,Customer,,
2018-12-01 01:50:43,2018-12-01 02:08:18,476,140,133,Customer,,
2018-12-01 01:54:08,2018-12-01 02:02:02,6181,49,212,Subscriber,Male,1983.0
2018-12-01 01:54:15,2018-12-01 02:07:25,451,127,632,Subscriber,Male,1991.0
2018-12-01 01:54:36,2018-12-01 02:01:56,267,49,212,Subscriber,Male,1979.0
2018-12-01 01:54:52,2018-12-01 02:01:03,5829,118,144,Customer,,
2018-12-01 01:55:47,2018-12-01 02:00:27,1501,403,401,Subscriber,Male,1984.0
2018-12-01 02:01:25,2018-12-01 02:05:57,4050,463,295,Subscriber,Male,1986.0
2018-12-01 02:07:21,2018-12-01 02:36:50,5076,127,458,Subscriber,Male,1960.0
2018-12-01 02:12:34,2018-12-01 02:29:59,631,53,144,Subscriber,Male,1995.0
2018-12-01 02:16:07,2018-12-01 02:42:08,1075,332,658,Subscriber,Male,1988.0
2018-12-01 02:16:21,2018-12-01 02:19:51,2913,451,660,Subscriber,Male,1996.0
2018-12-01 02:16:51,2018-12-01 02:25:26,2639,482,479,Subscriber,Male,1980.0
2018-12-01 02:19:08,2018-12-01 02:51:02,2594,19,137,Subscriber,Male,1997.0
2018-12-01 02:19:19,2018-12-01 02:28:02,4384,226,308,Subscriber,Male,1985.0
2018-12-01 02:20:26,2018-12-01 02:38:38,3252,94,309,Customer,,
2018-12-01 02:21:56,2018-12-01 02:43:28,5740,114,459,Subscriber,Male,1984.0
2018-12-01 02:32:55,2018-12-01 02:37:22,6073,69,159,Subscriber,Male,1989.0
2018-12-01 02:35:20,2018-12-01 02:52:07,1367,289,154,Subscriber,Male,1988.0
2018-12-01 02:37:30,2018-12-01 02:50:13,1235,152,330,Customer,,
2018-12-01 02:37:48,2018-12-01 02:41:16,1033,624,394,Subscriber,Male,1988.0
2018-12-01 02:38:09,2018-12-01 02:58:27,5456,624,394,Subscriber,Male,1989.0
2018-12-01 02:41:53,2018-12-01 02:45:38,4824,30,86,Subscriber,Male,1989.0
2018-12-01 02:44:34,2018-12-01 03:00:59,5740,459,447,Subscriber,Male,1984.0
2018-12-01 02:44:52,2018-12-01 03:08:58,657,112,622,Subscriber,Female,1977.0
2018-12-01 02:45:11,2018-12-01 02:49:42,2275,142,161,Subscriber,Male,1978.0
2018-12-01 02:49:12,2018-12-01 02:55:14,2058,289,143,Customer,Male,1995.0
2018-12-01 02:50:28,2018-12-01 02:54:37,466,148,402,Subscriber,Male,1995.0
2018-12-01 03:01:17,2018-12-01 03:04:10,1733,405,278,Subscriber,Male,1985.0
2018-12-01 03:04:20,2018-12-01 03:08:01,2821,520,523,Subscriber,Female,1990.0
2018-12-01 03:05:16,2018-12-01 03:14:20,5834,44,99,Subscriber,Female,1989.0
2018-12-01 03:07:28,2018-12-01 03:13:10,4744,330,228,Subscriber,Male,1991.0
2018-12-01 03:07:28,2018-12-01 03:13:13,1050,330,228,Subscriber,Male,1990.0
